"Data Source","World Development Indicators",

"Last Updated Date","2019-01-30",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018",
"Puerto Rico","PRI","GDP per capita (current US$)","NY.GDP.PCAP.CD","717.514843087362","777.215027407341","854.74480496849","931.751665981242","1006.43444609497","1110.83269082498","1207.81182440348","1335.27411162524","1480.69317642251","1661.86688523369","1852.35467255335","2044.31990558216","2246.4767135113","2432.41421904928","2614.50094053038","2738.24315297261","2946.46195251152","3208.77135614128","3567.7526290007","4024.50942019287","4502.8384279476","4920.72293674859","5115.00851423346","5217.72272856039","5730.11700890201","6008.05448623038","6455.18446107614","6980.49014338219","7595.44465611828","8033.08944133042","8652.50749222505","9064.01851711486","9659.33889995916","10212.2767630564","10876.4188239898","11579.1849969985","12173.163688986","12817.6449621352","14304.4049868015","15220.9913420267","16192.1269719638","18123.1987019918","18731.4593897378","19557.1202492358","20988.9923326534","21959.3227075956","22935.9411493385","23664.8823530538","24898.3345857045","25768.7258883384","26435.74878578","27278.8830499205","27944.7338937424","28513.1657351067","28981.4573305866","29763.959625438","30518.1827789063","","",
"Korea, Dem. People’s Rep.","PRK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Portugal","PRT","GDP per capita (current US$)","NY.GDP.PCAP.CD","360.499298506858","382.729946994368","407.852843612372","432.511729575075","468.781081635443","520.910659367884","575.007680668221","646.82272006084","719.08049185329","795.759371391099","934.173980007822","1064.64277421658","1302.39433356659","1748.16141714277","2000.61478768243","2127.84700902697","2173.49813044157","2267.59437176194","2457.55496312373","2755.89576978401","3368.6983695763","3246.29461923831","3080.25269490246","2735.76031464893","2522.99584423701","2705.45921651878","3862.3286256521","4804.33887518081","5624.25057998869","6056.97717731407","7885.39401919224","8959.86720805384","10811.630636571","9535.59484910868","9978.30193697855","11782.5214789678","12185.0638930534","11578.4415149862","12202.6914067704","12474.8180820119","11502.3968126428","11729.1461629811","12882.2889730308","15772.7333950542","18045.5880994833","18784.9484992149","19821.4446268632","22780.0584505513","24815.6088356622","23063.9716141302","22538.6540773482","23196.1837500759","20577.4026375899","21618.7353389663","22077.5361325219","19252.6349536042","19871.7189725955","21136.2972102005","",
"Paraguay","PRY","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","204.337223922559","208.97726040331","215.181025695783","220.192510722822","230.581733636987","240.333725034866","262.121233549737","296.15594117841","374.388416642001","489.614149329892","541.541101211924","593.71386567786","712.739847603366","849.652317757544","1104.15177007906","1398.4925318529","1719.26991315667","1609.70124465567","1636.92659260957","1261.98872765265","893.955551235982","985.766958573114","1022.03323482913","1065.43086397689","1159.31661285217","1379.32377516873","1615.4766175088","1614.67410444936","1596.14487945934","1692.23849734629","1903.46922818891","2009.65032509211","2000.91111739489","1819.59471370866","1700.43820725918","1670.03698862062","1571.36994031482","1306.36573481873","1371.51142060466","1687.39122686046","1852.73251738546","2282.83116570096","2992.92567850655","4064.42737281249","3645.94464799965","4382.69044870854","5356.95696911203","5217.4457235427","5967.65687190963","6146.66405510882","5447.11863083808","5360.98593140985","5823.76613678902","",
"West Bank and Gaza","PSE","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1201.58154213882","1326.56285737146","1317.46675131385","1389.16497137651","1465.04605685868","1499.49217657019","1476.17185000238","1335.55319529359","1156.21747345769","1257.69857009689","1337.56572430673","1455.18787518115","1441.46170046742","1575.56340027289","1855.45702045882","1963.20151865719","2338.71987682303","2664.95138463952","2787.16973802917","2992.20099455427","2960.77800405245","2865.80510851865","2949.68808537545","3094.72574681783","",
"Pacific island small states","PSS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","883.439217496443","867.988831497731","887.468524189102","1008.43920240253","1209.82491751419","1354.83753389926","1365.28389314611","1302.5479151735","1218.89000251444","1308.15073041681","1215.5655793105","1299.23125961381","1259.70497381477","1304.22093528348","1345.26646271117","1429.10921087752","1494.98474207358","1617.02572643868","1681.45947777197","1907.13744976892","2025.03835594432","2139.7167193343","2106.01298019846","1777.02114584012","1920.08258380761","1753.42584718013","1697.67222051879","1767.0861000718","2048.06770589839","2339.11270266129","2540.13382574603","2639.30401578289","2859.15715906273","3041.85945452521","2643.98822684925","2898.04365859748","3403.1101357038","3587.74431150133","3669.76494880424","3777.92721939421","3641.17563088166","3777.95076844731","3995.44687217305","",
"Post-demographic dividend","PST","GDP per capita (current US$)","NY.GDP.PCAP.CD","1383.60873205328","1441.86476604937","1538.64740743304","1636.7746378013","1765.90807313946","1897.06715048409","2059.18046579104","2188.87702536404","2352.79811242989","2554.77922273356","2784.0680085304","3058.12673890697","3514.05796618357","4206.59337893421","4654.01912961989","5170.35280643612","5572.97252195545","6257.1027980774","7467.35880477838","8523.48311675579","9375.16286833275","9418.29347423351","9318.48668706316","9621.20159626377","10002.6461910953","10483.7257399084","12737.0069015571","14686.2136290326","16447.4636923368","17070.7075815852","19034.5732132602","19952.4968368806","21265.5078535449","21272.0084076031","22648.3165347946","24973.3808123606","24973.2743333031","24375.4998904445","24362.1255111761","25449.6603367637","25759.2275285443","25392.7170149906","26354.3313194304","29416.6756055586","32516.3942596331","34053.8556409009","35626.5029030483","38636.6544103559","40575.0262770088","38008.8441510159","39448.584415486","42231.7715910801","41989.344818097","42165.8791893699","42821.2017390523","40337.9538018136","41041.8723215183","42526.4531352218","",
"French Polynesia","PYF","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","1889.32329034642","2229.45307672024","2209.203022415","2510.88228863677","2273.54105825822","2299.0723491307","2594.74860141252","2754.86988110419","3524.58484297032","4390.50950842774","5284.98729060238","5434.48617673665","5712.0145423981","7030.40784025693","8248.91222618369","8978.77187551041","8192.1933551053","7996.01364077479","8066.36729237317","8092.86252833877","8602.71899556638","12780.8675124146","13750.7388396285","14164.1254236362","13572.3777212343","16036.326678339","16173.8060841482","17334.654108562","17733.0888665063","16647.5516067647","18505.8032952615","18034.6715146588","15943.5326882414","16530.4620336168","16299.5641535461","14530.7772043155","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","2755.73261675495","3246.41683619707","3909.01941808628","5581.26256171172","15623.5571451676","15283.3658736127","18893.1023044107","19828.5501321539","21093.9514334248","27436.1599997273","34986.4578843518","34904.1837148441","27385.7705745062","20898.2913467224","19634.7859137392","16582.0843860072","12698.2045941253","12895.8085559268","13605.8329607138","14047.0523911752","15448.6654767642","14120.2944947014","15430.6592579397","14268.498370795","14542.5428553442","15849.3187874731","17344.9569304761","21132.8714036913","18631.7879248452","21763.450976354","29986.2901527354","28430.636354953","29990.6549180547","34176.9818276747","41818.3525628294","51488.495294046","60256.5592589168","67005.612581433","82967.3722849053","61478.2381274291","70306.2278449301","85948.0704556712","88564.8229796416","88304.8795754258","86852.710189198","65177.2287942423","59044.2472877865","63249.4224329057","",
"Romania","ROU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","1673.83836389995","1769.88993114409","1817.90210089083","1680.70562287227","1260.74904545125","1102.10378473246","1158.13251591344","1323.10432504932","1660.2727683158","1643.88045981491","1589.01406082966","1864.99138698554","1610.1343704598","1668.16273119678","1839.72945011396","2124.87361335835","2774.95580649052","3552.92451981742","4676.31518325954","5828.74566230123","8424.73753469503","10400.5436640004","8474.87200269497","8209.9194562169","9104.99562203019","8535.0468756267","9555.2442173314","10026.9735781794","8977.49854425137","9567.0977819133","10817.833794118","",
"Russian Federation","RUS","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","3428.76215270861","3485.11230559947","3485.05600012759","3095.6597791412","2929.46211857553","2663.3945990755","2665.73972189559","2643.89769649787","2737.55666234068","1834.84693733287","1330.75146395036","1771.58660190996","2100.36238594042","2375.05904394498","2975.13277834925","4102.37229354879","5323.47387655593","6920.19439783608","9101.25308480437","11635.26037297","8562.80959842398","10674.987707365","14351.2120537753","15434.5747807126","16007.0899934444","14125.9087274272","9346.61636024231","8759.03611775209","10743.0965915463","",
"Rwanda","RWA","GDP per capita (current US$)","NY.GDP.PCAP.CD","40.5668807961198","40.7196618532917","40.9754946889206","41.2507750633908","41.1168065270719","46.0262968560447","37.5181158094747","46.6779464865312","48.8197273636811","51.8322538840534","58.5690783507225","57.6352520983515","61.8665658399681","70.8735755066269","72.9768373617611","131.188627296722","141.738612391062","160.652411732618","188.543088388738","223.295027515461","244.083771585875","264.732669084992","256.360009529794","260.801691106445","269.880708264061","280.326118347233","303.49728595797","320.46821803745","340.744364761359","333.288885921725","352.44013419774","271.081437945641","302.756164532316","312.945155061263","125.49949175734","218.20478930012","226.050188548887","283.87762349709","281.784162727601","239.37801880916","216.172795356575","201.056983918815","196.522029683709","212.687232811582","236.885712519132","287.076241202086","342.399098171483","404.850788108417","500.618998612573","539.108494761381","563.401345326449","624.122884907169","679.860750417364","688.822349347357","706.596709795842","711.773977346877","711.195791311547","748.292094303551","",
"South Asia","SAS","GDP per capita (current US$)","NY.GDP.PCAP.CD","81.5609788091581","85.2034099102298","89.0117975166398","97.9611478086267","109.756897393044","115.38417249752","94.8876668477679","102.144802308085","104.817099678924","112.492827431944","119.13467970348","123.760172956587","121.487361091275","135.75637055073","160.703283405859","168.488421075032","160.598686854208","181.346852325078","201.529018449502","220.436582949357","259.539090659446","268.696587965672","271.47896961208","280.606447787008","272.905377587395","289.922599704894","300.041486226149","325.623315865882","342.142592189712","337.709710604586","355.616239885852","309.587532275069","321.719347010086","311.991711272657","346.498031366999","377.195747913621","404.504204831176","416.072667907231","413.883455439131","435.10919563155","444.333989110124","447.726007587816","461.318297038653","529.356103546973","603.415900814849","679.971943868628","765.263912623422","953.728605099301","956.57629259708","1036.00087502846","1252.1787707262","1373.73464952806","1370.18913682495","1387.13589904568","1499.47880728169","1545.76136269593","1643.4348384008","1842.25534872854","",
"Saudi Arabia","SAU","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","777.31574821932","801.08493715019","921.345944098883","1177.65291157431","1511.4666427927","2226.27042663656","6433.03713161594","6296.30343353271","8186.31971199746","9012.6116342239","9247.3616431461","12185.6530098089","16892.3634017515","17777.3533839748","13870.1944193231","10980.3999588861","9581.51175856352","7877.54496747128","6270.23199383816","5899.61909807868","5823.47582522244","6051.33270840761","7204.72865053002","7838.78402438878","7888.2095628755","7445.11549239045","7382.13216628019","7650.73936856045","8293.22070270384","8508.51866204206","7382.16060006263","7968.54857441997","9126.95427680596","8643.49400482948","8655.31153127218","9567.45828531486","11138.8074648997","13739.8294463775","15334.6699396085","16472.1660466749","20037.8323388242","16094.2930975756","19259.5872568465","23770.7473862072","25303.094621303","24934.3861423166","24575.4030378327","20732.8617215804","19982.0856312059","20849.2913686605","",
"Sudan","SDN","GDP per capita (current US$)","NY.GDP.PCAP.CD","124.512169921714","131.656344413491","139.214550602488","137.810411361295","137.719538234422","139.552128523133","139.153733701427","146.378954216131","148.375296849011","158.617735080273","175.001442391897","185.01116963142","194.737835034215","234.010498346486","291.745420469913","344.204806655954","415.363918147003","501.182939143125","427.177238094352","486.34413408856","388.276319285883","503.817753025635","449.112274180127","386.786467320766","441.418959916582","547.36976568431","676.124678285726","840.912731499881","625.79022143634","605.52976457542","478.80126354738","427.806343802518","257.651550989923","316.902730941058","444.557329130201","467.813701127039","296.87437188144","374.113619887901","350.439679581248","323.571795175036","361.030584348967","377.525445449723","412.151756127561","477.738407842199","565.056945884334","679.75399488289","893.879364531904","1115.69520035548","1291.52882621959","1226.88438122391","1476.47808657841","1666.85775736793","1892.89435161374","1955.66079918474","2176.89802874983","2513.88466117983","2415.03816212562","2898.5493455104","",
"Senegal","SEN","GDP per capita (current US$)","NY.GDP.PCAP.CD","312.993743681806","321.359971810953","320.495861063642","322.29230953356","332.074569957488","328.56343685215","329.068076109473","319.673043345109","326.241960073318","301.302155826703","304.734305328959","305.243623994705","358.19147919663","399.489938849287","437.14552753071","573.393145403376","566.626363791645","566.147842270564","617.157251687999","749.779036740476","793.014683331043","699.384494162609","664.986393139567","575.699714865049","544.593622396662","578.289581551751","793.316164434575","925.657387314847","887.883541178024","848.701461746957","957.843776933368","912.910095718801","946.732954669824","869.085917393092","576.634822715892","706.138192590223","714.635035915468","643.204724465556","676.151992563793","675.123020162465","599.373586947528","609.295002025278","649.475864201459","813.722931810431","928.029739333225","979.6961188072","1025.18743569412","1203.17526459328","1388.8765311553","1294.58372262483","1255.40273833704","1344.17721681353","1300.79184435477","1342.75868900053","1359.18935082349","1186.32751397613","1231.14259536964","1329.30422834628","",
"Singapore","SGP","GDP per capita (current US$)","NY.GDP.PCAP.CD","427.880407170241","448.959183778733","471.880512940725","510.987189104569","485.303259779105","516.292928548597","566.537479639236","625.719676739075","708.265109460836","812.266963251985","925.287389444613","1070.82403348611","1263.65933411038","1684.34108527132","2339.57028701899","2489.7846193751","2758.66454876854","2845.88344854613","3193.33088170091","3899.57415749844","4926.95802257463","5595.23993487322","6075.59531829505","6629.94253910365","7223.39828739739","6995.10130318793","6793.54493693149","7531.25019637794","8902.41233662261","10380.2802763309","11864.2802127196","14505.0203890834","16144.008192197","18302.430396422","21578.4605325312","24936.8308288424","26263.0162675193","26386.457446122","21824.0355777162","21795.6969567352","23792.6070703118","21577.0782270996","22016.8327916368","23573.6280388506","27405.2713554901","29869.8539805446","33579.8594757016","39223.5818748702","39721.0481819946","38577.5582156126","46569.6795060716","53237.5649111969","54715.6948277418","56389.1817840251","56957.0785737742","54940.8581377449","55243.1328757177","57714.2966313778","",
"Solomon Islands","SLB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","173.397665186781","187.327010614089","184.706449704865","","301.162869235602","235.267570021895","308.181862422079","453.702704219146","385.727708023452","414.170194909468","447.957983691328","515.549740475742","678.655198823645","731.614188195206","785.449709698703","764.508899078472","707.86421439231","962.307280629833","857.850824613394","755.771701319757","831.7778856306","1053.29556728782","1095.74105073384","970.096930766498","998.759452333758","1147.97576381437","1210.53460887155","1330.82293224279","1445.70699899652","1529.66487191291","1494.73348338448","1206.15756088589","1200.91770220742","1054.5185720259","944.816839954362","784.956287365876","744.765742281168","818.442619047505","880.874850827895","948.6592511289","1046.93112541029","1205.79106732679","1158.28267208798","1290.57237443375","1728.50515987937","1928.95675099721","2004.89997249976","2036.9420559205","1965.42203652063","2056.48993346523","2132.11506835431","",
"Sierra Leone","SLE","GDP per capita (current US$)","NY.GDP.PCAP.CD","140.180257613715","140.749664072835","145.035841875451","145.323931620799","152.696905371359","145.304139438359","149.435675854858","136.593437161037","127.036954912807","154.65410059913","161.355342767598","152.797958275989","166.027807036219","200.866850780416","221.553452655977","226.908496249494","194.222728741075","220.676840115834","299.36104923044","337.588038290956","327.055457196499","323.582246628607","367.436958461777","275.747566220854","293.953659267479","225.524206452299","125.287980697562","173.820399171488","254.054420960296","219.550873642805","150.651151812871","179.833635850247","156.995122423568","178.490588835779","212.88437298339","203.694879106409","219.91246691884","197.47460689335","154.439733351574","150.836972455206","139.314773381037","230.097887300759","252.831532766196","266.525052882889","266.290045835553","291.690317491767","322.313468011784","358.82747162133","406.375917792695","388.87460213734","399.154367608307","445.052005000457","561.898423858481","710.818699843413","708.439475708292","582.936203085923","480.793021078316","499.529103314974","",
"El Salvador","SLV","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","274.470795027805","282.493585147874","288.500668351016","290.349341613035","293.726857534077","308.815772795852","315.024623084347","327.224903811073","364.376530161889","410.951638658188","454.275766873015","549.164759091204","679.368258027088","708.081193141123","769.472727531238","780.220660405038","738.331138016275","719.295493596743","731.570782884611","753.660447229739","771.827103126409","756.004468281157","783.19544794185","818.490203720037","843.089733149786","916.756778712691","986.048547897866","1076.48944111018","1220.36339057362","1384.93420583973","1590.04887620375","1690.13655857579","1784.59202602067","1892.58112456318","1937.13901373467","2008.46606446969","2079.68381780987","2131.9098200883","2217.83715577318","2287.17305681349","2437.89956511578","2641.78065205553","2796.38708139673","2943.69887833676","2867.98508002573","2992.54527363055","3275.50862648081","3437.59963840041","3515.94720144392","3595.7907332513","3669.87899205352","3768.83770478833","3889.30876895407","",
"San Marino","SMR","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","44864.1982345478","40188.8510401312","41806.2963118756","44576.2625659129","56168.0166796035","65035.9604988093","66987.4009245707","70662.038997871","83009.1645861791","90682.581010806","76918.1535768746","68758.368617233","65213.6189898105","56403.9948328626","57746.1660696878","54766.5130675886","46207.8910278428","47115.6380740732","48888.0251667051","",
"Somalia","SOM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","493.514145869867","485.602061068687","478.784799023604","472.272693325142","478.344174874274","",
"Serbia","SRB","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2196.61846651901","2749.96643908342","3178.83148433287","2416.06907743118","2441.43038904421","870.136525159338","1634.87506068945","2149.90940418511","2832.49065230846","3331.22876560602","3528.13100775792","4129.75874102829","5458.12171842169","6701.77391278013","5821.30539705684","5411.87740391911","6423.29178334583","5659.38020403691","6353.82638279332","6200.17322102474","5237.25533423136","5426.19827887247","5900.0381075126","",
"Sub-Saharan Africa (excluding high income)","SSA","GDP per capita (current US$)","NY.GDP.PCAP.CD","129.927455597794","131.913670820527","139.589753045049","156.218225377791","148.711660888574","161.614473725405","170.127472896534","163.881897635498","170.86995679533","190.758740904924","218.691328748373","216.688956871063","237.85216118473","296.120845797271","377.525627912601","404.141600566155","426.757369286331","457.153203294329","491.157377417833","574.799954738645","701.601943437752","962.37788292984","861.276817591643","722.789234530244","637.280786667418","588.513097156","598.003062786304","661.880267020079","670.159718025397","662.164212075908","655.036017885114","647.914284963351","621.579852889106","563.962935044036","540.655734499565","603.543086169598","606.719972719554","614.146772903213","572.408709185861","562.311939179721","583.787626166346","541.962157864974","575.832691848165","703.622948543605","854.847106193588","991.271387361419","1150.003608013","1298.99356645374","1449.24453695927","1341.35650316105","1555.81302413707","1718.47870495665","1760.95288265612","1824.93607631569","1864.85882461208","1654.16636307777","1492.32814200628","1572.33843365298","",
"South Sudan","SSD","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1653.13158786015","1041.4596935123","1336.64525605041","1309.48738115369","917.921473873703","237.444118481","","",
"Sub-Saharan Africa","SSF","GDP per capita (current US$)","NY.GDP.PCAP.CD","129.952985808957","131.935170117075","139.612810166735","156.241368446895","148.741801467148","161.640458757554","170.153132623477","163.90824840221","170.890567758226","190.77412526839","218.705532942428","216.715228399769","237.902411963834","296.175937534225","377.578630533382","404.199788077065","426.810868244064","457.243201722744","491.299436989663","575.040100507548","701.861345447893","962.594629101067","861.487286986654","723.016104248754","637.526722941979","588.800604843066","598.368133921159","662.310621422431","670.649420371723","662.683584938943","655.667762173905","648.53949037227","622.302322318042","564.745419320964","541.440584114571","604.334540334311","607.480143907999","614.982857479234","573.299341360014","563.201875816015","584.638482324076","542.806759799989","576.75641166791","704.518788857062","855.882499826212","992.368046706391","1151.17517045015","1300.13739432983","1450.2566354908","1342.21062721697","1556.75733410075","1719.49355009662","1761.92843128889","1826.15797945945","1866.05680671136","1655.38222708425","1493.57288016109","1573.60791556275","",
"Small states","SST","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","458.677210582688","506.549736872045","585.998255112634","716.928897088497","1094.12671540202","1223.79986872165","1372.70205105613","1531.80556589737","1618.9939549259","1973.01512270863","2564.25257648972","2596.40389490272","2531.69062681836","2398.13183658991","2327.40225040714","2193.75215866217","2106.53524548876","2357.48438167845","2546.86301645401","2599.11042614161","2965.32505130102","2971.57009071792","3112.29731001159","3020.52768292099","3129.20870705947","3496.71256364786","3668.99308080581","3872.62208544707","3810.35093792537","4021.83594555149","4388.0782804318","4337.59949705","4568.8731025077","5366.9289294117","6358.48074242153","7458.8667921926","8506.67771524503","9993.01364115452","11801.913124196","9872.03326951242","11108.9705435491","13175.7152058802","13497.551952575","13729.12545096","13834.9678016893","11551.0284053378","11145.1839220088","11946.5849638274","",
"Sao Tome and Principe","STP","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","505.787181535376","551.203852227072","643.949065739559","687.548404467755","804.127987385206","836.795284158117","886.669589831603","1126.46210206395","1099.5710457235","1129.75496146547","1304.32618929166","1380.94995917229","1619.52851686126","1824.37921729398","1613.48346460943","1771.98478893992","1921.28447293456","",
"Suriname","SUR","GDP per capita (current US$)","NY.GDP.PCAP.CD","343.660980942593","361.181536480341","379.168734167298","400.441296164411","416.102935940582","464.596902285461","557.993509862722","629.221299440344","670.914261410546","707.786331123517","740.425508992035","807.786958937049","840.101905613427","921.557022783051","1122.57223383247","1283.59262547773","1398.86651686388","1776.79666964877","2034.82018608023","2160.85605799103","2191.42889433454","2446.8451111264","2513.51529535865","2418.56008759923","2349.99728009574","2350.12248633806","2364.22929043933","2554.38494059752","2966.34311979581","1358.22494568101","953.194329917148","1079.19733343609","957.037394473972","997.036794063685","1385.4491434671","1558.60511880709","1914.09458648129","2031.83325510907","2406.72935263021","1897.82656144483","2006.12199601382","1746.30417758229","2263.92309620885","2609.27056064048","3006.48773049707","3594.35436358092","5208.12333919831","5761.05943919953","6858.14901471787","7444.13007507516","8303.31332009764","8319.67215979238","9232.50515254747","9491.57045344766","9554.56228848744","8617.76176029073","5645.33410410962","5317.38953875323","",
"Slovak Republic","SVK","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2395.56458240433","2680.04102617742","2908.81083227843","3089.43827648565","3755.72773656894","4799.15105117605","5177.74886425007","5138.14867915936","5533.58884487639","5636.57953222783","5402.9297536132","5708.08265935269","6524.86187815598","8696.91324191405","10654.7937072937","11669.4197478063","13139.0321768688","16057.7331439028","18650.3591154107","16512.9819723317","16600.6135880385","18187.1574419478","17274.6423040509","18191.612786163","18629.7796630086","16132.8603100425","16529.5409667954","17604.950976993","",
"Slovenia","SVN","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10690.6652278647","10801.4284305547","10447.9357076604","11165.2763318396","11441.9970248341","10227.7367703685","10479.2963405292","11814.0999423948","14880.4715401788","17260.9015138173","18169.1809082287","19726.1264959149","23841.3179190744","27501.8102703687","24633.7978523083","23437.4720211387","24985.2482718393","22532.4356384588","23357.939198652","24202.4308360444","20873.1611094925","21650.2127554094","23597.2917255702","",
"Sweden","SWE","GDP per capita (current US$)","NY.GDP.PCAP.CD","1983.10654403097","2147.22931080409","2315.84652740222","2492.54534595494","2758.94346624034","3007.59797817136","3240.61103693285","3490.55033678895","3683.31369387653","3972.00274870609","4669.43867205361","5060.34273918223","5942.14877052612","7198.27165659338","7975.85051569152","9974.65732087962","10715.0380863788","11287.1991292101","12442.5751201788","14667.4031201028","16856.7610864306","15366.6685913567","13545.2591192277","12430.4589306522","12914.3306819572","13474.1613455755","17727.4953335175","21485.2938691812","24188.7659448854","25300.3951164701","30162.3157718195","31374.1169876676","32338.5039496678","24080.8996705645","25747.2416875525","29914.331746409","32587.2641044641","29897.7926311935","30143.627458278","30577.0817743892","29283.0050461572","26969.2445747257","29571.7044643283","36961.4253671424","42442.2204473133","43085.353145957","46256.4716010495","53324.3793724756","55746.8423811175","46207.0592032962","52076.2559134864","59593.2871119719","57134.0770682404","60283.24522267","59180.1989776727","50812.1908597713","51844.7612618627","53442.0082808022","",
"Eswatini","SWZ","GDP per capita (current US$)","NY.GDP.PCAP.CD","100.454668666139","120.366032726009","125.608696787983","144.768151208625","169.894240878063","179.490007376174","191.579560526601","181.738522797758","189.033031771259","243.129172491322","251.582816565346","297.566150357688","310.741061481714","456.06207092444","527.030248754404","557.619970001092","511.125173825261","552.695672721992","600.142672999611","704.018720207243","898.285823025734","919.949707662647","840.965058098354","843.565660724092","727.195812584056","512.016126365488","611.7138444835","761.875866428003","864.528111872648","836.952679009582","1294.10033534996","1305.45615722956","1418.01106163963","1468.79899975243","1507.0425123183","1768.31451319348","1632.53093460493","1709.86898659301","1536.93027298864","1480.3380953111","1637.45007202339","1437.63490796119","1324.99618408854","2020.99399397689","2529.63353509293","2873.86209077307","2937.36074331066","3047.48803739736","2842.43853009194","3032.51704908186","3690.23922847955","3934.27337283568","3864.76043619193","3587.00031610963","3379.89649909261","3047.94675558222","2842.25722918208","3242.75106472334","",
"Sint Maarten (Dutch part)","SXM","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","GDP per capita (current US$)","NY.GDP.PCAP.CD","288.058159419365","270.279660633921","287.044788426874","308.19526439697","332.305003111975","328.484900958875","337.646246557856","333.233812466557","314.351064841473","314.179852817028","343.881182121191","401.608039515583","546.951061288794","648.53192405897","744.506941901819","806.23264447194","814.474737986674","1044.35306798524","1376.54657947199","2030.13590345467","2329.35335798995","2419.03441901133","2296.30772927437","2280.45155062171","2338.07565218555","2588.55280379525","3165.94503803531","3638.98801125089","4128.1182318366","4407.20093965686","5302.84372714197","5314.66312816659","6128.44556922114","6559.12999396324","6555.5044074812","6748.93110885887","6583.20101813288","7280.98962117856","7715.91814709342","7747.61215872072","7578.85105298846","7663.13708026446","8331.2619970042","8524.96123557779","10176.6587120064","11092.5107357824","12014.3998729502","12154.8299372808","11122.8620677142","9706.95605963959","10804.6844747547","12189.0951601357","12006.6416793416","14765.6823269921","14700.3631319351","14745.3137537424","15077.8484381183","15629.3059375489","",
"Syrian Arab Republic","SYR","GDP per capita (current US$)","NY.GDP.PCAP.CD","187.537374273096","200.183356899708","227.788663942808","238.437306089769","257.578412322649","273.962221828686","241.712244801693","275.267309289062","295.449415865686","365.693764242684","337.039583863198","394.142148127187","449.94392940759","460.295067997449","708.421225551723","905.95008871154","979.327765672517","954.7632405209","1112.61252801617","1151.17540559969","1462.63034143891","1677.12624436936","1699.5328053309","1769.74095251638","1700.47601855225","1540.43679136689","1208.00442501817","999.591906745427","902.549558305345","815.648516361443","988.94867216421","1013.0012864652","1005.04136425569","1009.71641083513","725.608592071928","794.445153001817","934.550565691747","955.709176087982","974.275191685123","991.12042869086","1177.62926773348","1258.42195289081","1263.01345505567","1253.39140303912","1408.85273756165","1577.45718218558","1762.24610660537","2058.03520939435","","","","","","","","","","","",
"Turks and Caicos Islands","TCA","GDP per capita (current US$)","NY.GDP.PCAP.CD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
