cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
COD,2029,Democratic Republic of the Congo_Kasaï-Occidental_Kananga,1.2964744191032582e-7,0.05501806381157824,424366.7518687564,16,FALSE,2898,577645.4633972291,1731464881.4417841,0,0,FALSE
SDN,2029,Sudan_River Nile_Berber,6.433194681185972e-7,0.05501550418486622,85518.1708487081,56,FALSE,2899,116406.81842121095,1731581288.2602055,0,0,FALSE
CAF,2029,Central African Republic_Ouham_Markounda,7.907157168130857e-7,0.05489986173270911,69430.59378404474,47,FALSE,2900,94508.50554082272,1731675796.7657464,0,0,FALSE
GNQ,2029,Equatorial Guinea_Kié-Ntem_Ebebiyin,6.760672796525808e-7,0.05474901815630737,80981.61204376277,14,FALSE,2901,110231.68193473644,1731786028.447681,0,0,FALSE
ETH,2029,"Ethiopia_Southern Nations, Nationalities and Peoples_Basketo",6.195460252056414e-7,0.05458723679519093,88108.44485213538,55,FALSE,2902,119932.68377340114,1731905961.1314545,0,0,FALSE
MOZ,2029,Mozambique_Gaza_Massangena,1.7569050897016736e-6,0.054481724619884944,31010.05565937319,24,FALSE,2903,42210.70074988433,1731948171.8322043,0,0,FALSE
AGO,2029,Angola_Malanje_Marimba,1.3777069699708702e-6,0.05445093884398629,39522.87389903935,123,FALSE,2904,53798.29759910484,1732001970.1298034,0,0,FALSE
CIV,2029,Côte d'Ivoire_Denguélé_Folon,3.733583646964387e-7,0.0543802963803827,145651.74246088456,6,FALSE,2905,198260.27344963144,1732200230.403253,0,0,FALSE
NGA,2029,Nigeria_Kogi_Mopa-Muro,5.877611328832319e-7,0.054059049586898944,91974.52257810085,482,FALSE,2906,125195.16545866686,1732325425.5687118,0,0,FALSE
LBR,2029,Liberia_GrandGedeh_Konobo,5.652286828959296e-7,0.05401907473411191,95570.29989587057,28,FALSE,2907,130089.71585840863,1732455515.28457,0,0,FALSE
RWA,2029,Rwanda_Amajyepfo_Gisagara,1.1025548584087996e-7,0.05397970197553006,489587.44831466465,6,FALSE,2908,666423.4820701864,1733121938.7666402,0,0,FALSE
COG,2029,Republic of Congo_Bouenza_Nkayi District,5.202103707611163e-7,0.053711942728418526,103250.42664918992,6,FALSE,2909,140543.85807816163,1733262482.6247184,0,0,FALSE
UGA,2029,Uganda_Kapchorwa_Tingey,3.152241722057069e-7,0.05328397311750489,169035.1750142219,61,FALSE,2910,230089.66082177835,1733492572.28554,0,0,FALSE
NGA,2029,Nigeria_Rivers_Omumma,2.43107435036224e-7,0.053199766428884354,218832.3299160199,701,FALSE,2911,297873.2477602972,1733790445.5333004,0,0,FALSE
AGO,2029,Angola_Lunda Norte_Lubalo,6.475544969021537e-7,0.05318159587783451,82126.82659490561,107,FALSE,2912,111790.54107525824,1733902236.0743759,0,0,FALSE
UGA,2029,Uganda_Bushenyi_Buhweju,2.5093748094833884e-7,0.05297578555974203,211111.4902386714,16,FALSE,2913,287363.68735388486,1734189599.7617297,0,0,FALSE
