cntry_code,year,district,incidence,cases,pop,index,skip,id,vacc_pop_coverage,vacc_pop_cumsum,vacc_used,fvp,fullDistrict_target
NGA,2025,Nigeria_Oyo_Iwajowa,1.2753696132160322e-6,0.19679750507773097,154306.25211579027,650,FALSE,2085,210040.7397987716,1091581332.817952,0,0,FALSE
SEN,2025,Senegal_Tambacounda_Tambacounda,1.2737919775887732e-6,0.32821909515875736,257670.8763545993,38,FALSE,2086,350740.04294722655,1091932072.8608992,0,0,FALSE
KEN,2025,Kenya_Nandi_Chesumei,1.2735063418744031e-6,0.2592222804107819,203550.0506650379,219,FALSE,2087,277071.10140734847,1092209143.9623065,0,0,FALSE
MWI,2025,Malawi_Nsanje_TA Ndamera,1.2723325154991031e-6,0.05682107407724846,44658.98134730843,188,FALSE,2088,60789.536083148254,1092269933.4983897,0,0,FALSE
UGA,2025,Uganda_Kibale_Bugangaizi,1.2715591832225e-6,0.30312072458535255,238385.06975126136,69,FALSE,2089,324488.31930649263,1092594421.817696,0,0,FALSE
NGA,2025,Nigeria_Osun_IfeCentral,1.2701575424332244e-6,0.12695136273470986,99949.30431347183,616,FALSE,2090,136050.39026300027,1092730472.2079592,0,0,FALSE
AGO,2025,Angola_Zaire_N'Zeto,1.2669896595001778e-6,0.11205140865292113,88439.08694339695,160,FALSE,2091,120382.75179400915,1092850854.959753,0,0,FALSE
MOZ,2025,Mozambique_Tete_Cahora Bassa,1.2667578042783068e-6,0.2199893733547142,173663.32586365697,103,FALSE,2092,236389.47184684427,1093087244.4316,0,0,FALSE
BFA,2025,Burkina Faso_Centre-Est_Koulpélogo,1.2663101998471108e-6,0.5713928752171931,451226.62305506243,10,FALSE,2093,614206.9580710676,1093701451.389671,0,0,FALSE
NGA,2025,Nigeria_Oyo_Ogo-Oluw,1.265517014579801e-6,0.22662795947520722,179079.34612041246,655,FALSE,2094,243761.72595771737,1093945213.1156287,0,0,FALSE
MWI,2025,Malawi_Mchinji_SC Mavwere,1.2646971134081921e-6,0.18932019071672368,149696.07245052588,127,FALSE,2095,203765.39104121926,1094148978.50667,0,0,FALSE
ZWE,2025,Zimbabwe_Mashonaland East_Mutoko,1.2634731798874594e-6,0.2658480920746793,210410.5542615151,22,FALSE,2096,286409.57752894395,1094435388.084199,0,0,FALSE
MLI,2025,Mali_Koulikoro_Kolokani,1.2602749243549152e-6,0.48443883204917604,384391.3916617369,21,FALSE,2097,523231.24416453,1094958619.3283634,0,0,FALSE
MRT,2025,Mauritania_Assaba_Barkéol,1.2568537518898992e-6,0.1631724517140343,129826.12453412023,4,FALSE,2098,176718.53776794331,1095135337.8661313,0,0,FALSE
COG,2025,Republic of Congo_Pool_Ngabé,1.2546328542550833e-6,0.1015794496615107,80963.48610432472,44,FALSE,2099,110207.00901528624,1095245544.8751466,0,0,FALSE
NGA,2025,Nigeria_Lagos_Ajeromi/Ifelodun,1.2488414854479003e-6,0.8318808861347923,666122.078605065,508,FALSE,2100,906721.3561866167,1096152266.2313333,0,0,FALSE
NGA,2025,Nigeria_Lagos_Oshodi/Isolo,1.2488414854479e-6,1.0913605584807209,873898.3859823504,524,FALSE,2101,1189545.2127432113,1097341811.4440765,0,0,FALSE
NGA,2025,Nigeria_Rivers_Ahoada West,1.2486022698931089e-6,0.4352411126434247,348582.66970849334,685,FALSE,2102,474488.62779494916,1097816300.0718715,0,0,FALSE
TZA,2025,Tanzania_Kagera_Kyerwa,1.2474156669425287e-6,0.41262480779275,330783.73049787944,34,FALSE,2103,450260.8190822772,1098266560.8909538,0,0,FALSE
ZWE,2025,Zimbabwe_Mashonaland East_Mudzi,1.2467033357912471e-6,0.2482995584621278,199164.9106357281,20,FALSE,2104,271102.0752451014,1098537662.966199,0,0,FALSE
MWI,2025,Malawi_Nsanje_TA Tengani,1.2441202528137963e-6,0.05804584291222454,46656.13535423419,191,FALSE,2105,63508.05007305445,1098601171.0162718,0,0,FALSE
ETH,2025,Ethiopia_Somali_Korahe,1.2372612463239819e-6,0.6895888746294518,557351.0660568125,47,FALSE,2106,758662.9098758821,1099359833.9261477,0,0,FALSE
TCD,2025,Chad_Moyen-Chari_Grande Sido,1.2366862624881704e-6,0.2274840578599414,183946.45817626474,38,FALSE,2107,250386.80953584495,1099610220.7356837,0,0,FALSE
MWI,2025,Malawi_Chitipa_TA Mwabulambya,1.2352790011332385e-6,0.1781553794711804,144222.7863565572,34,FALSE,2108,196315.18701808705,1099806535.9227018,0,0,FALSE
COD,2025,Democratic Republic of the Congo_Bandundu_Kwango,1.2338172913361568e-6,3.034306413055107,2459283.4241844015,8,FALSE,2109,3347561.7656952282,1103154097.688397,0,0,FALSE
